                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
  1852.993,   1,  0.30052855E+09,   0.10143648E+09,  -0.13270761E+10,  -0.56460577E+09,  -0.65503875E+08,   0.54872435E+08,   0.14816052E+10,   0.00000000E+00,   0.23819314E-09,
  1853.996,   1,  0.30058459E+09,   0.10144454E+09,  -0.13277705E+10,  -0.56463730E+09,  -0.65510367E+08,   0.54878899E+08,   0.14824809E+10,   0.00000000E+00,   0.20507139E-09,
  1855.000,   1,  0.30063550E+09,   0.10144454E+09,  -0.13284590E+10,  -0.56466884E+09,  -0.65523189E+08,   0.54899431E+08,   0.14833149E+10,   0.00000000E+00,   0.18932231E-09,
  1855.996,   1,  0.30068065E+09,   0.10144454E+09,  -0.13291412E+10,  -0.56470038E+09,  -0.65533497E+08,   0.54918217E+08,   0.14837677E+10,   0.00000000E+00,   0.20813209E-09,
  1856.992,   1,  0.30072237E+09,   0.10144454E+09,  -0.13298404E+10,  -0.56473191E+09,  -0.65542440E+08,   0.54961934E+08,   0.14838727E+10,   0.00000000E+00,   0.26704792E-09,
  1857.998,   1,  0.30076505E+09,   0.10144454E+09,  -0.13305409E+10,  -0.56476302E+09,  -0.65548796E+08,   0.55069632E+08,   0.14839779E+10,   0.00000000E+00,   0.24290054E-09,
  1858.993,   1,  0.30080982E+09,   0.10144454E+09,  -0.13312322E+10,  -0.56479498E+09,  -0.65552747E+08,   0.55244048E+08,   0.14840847E+10,   0.00000000E+00,   0.24072185E-09,
  1859.993,   1,  0.30085618E+09,   0.10146072E+09,  -0.13319325E+10,  -0.56482653E+09,  -0.65553642E+08,   0.55423027E+08,   0.14841968E+10,   0.00000000E+00,   0.22285861E-09,
  1860.997,   1,  0.30090425E+09,   0.10154133E+09,  -0.13326226E+10,  -0.56485763E+09,  -0.65556672E+08,   0.55575743E+08,   0.14843118E+10,   0.00000000E+00,   0.22872861E-09,
  1861.995,   1,  0.30095330E+09,   0.10154133E+09,  -0.13332979E+10,  -0.56488874E+09,  -0.65561107E+08,   0.55703012E+08,   0.14844256E+10,   0.00000000E+00,   0.26476761E-09,
  1862.998,   1,  0.30100235E+09,   0.10199239E+09,  -0.13339830E+10,  -0.56491983E+09,  -0.65564741E+08,   0.55760163E+08,   0.14845419E+10,   0.00000000E+00,   0.23313731E-09,
  1863.999,   1,  0.30105129E+09,   0.10199239E+09,  -0.13346776E+10,  -0.56495137E+09,  -0.65570629E+08,   0.55747759E+08,   0.14846609E+10,   0.00000000E+00,   0.26034597E-09,
  1864.995,   1,  0.30109937E+09,   0.10199239E+09,  -0.13353626E+10,  -0.56498248E+09,  -0.65578183E+08,   0.55709653E+08,   0.14847774E+10,   0.00000000E+00,   0.24425515E-09,
  1865.999,   1,  0.30114659E+09,   0.10199239E+09,  -0.13360544E+10,  -0.56501444E+09,  -0.65586625E+08,   0.55711713E+08,   0.14848875E+10,   0.00000000E+00,   0.19570040E-09,
  1866.997,   1,  0.30119380E+09,   0.10201652E+09,  -0.13367543E+10,  -0.56504598E+09,  -0.65592340E+08,   0.55786654E+08,   0.14849915E+10,   0.00000000E+00,   0.15654287E-09,
  1867.995,   1,  0.30124042E+09,   0.10201652E+09,  -0.13374394E+10,  -0.56507708E+09,  -0.65599452E+08,   0.55890600E+08,   0.14850924E+10,   0.00000000E+00,   0.16869268E-09,
  1868.993,   1,  0.30128556E+09,   0.10201652E+09,  -0.13381241E+10,  -0.56510862E+09,  -0.65607855E+08,   0.55983445E+08,   0.14851941E+10,   0.00000000E+00,   0.14412333E-09,
  1869.999,   1,  0.30133227E+09,   0.10201652E+09,  -0.13388126E+10,  -0.56514015E+09,  -0.65616886E+08,   0.56036919E+08,   0.14852991E+10,   0.00000000E+00,   0.11657251E-09,
  1870.994,   1,  0.30138800E+09,   0.10245934E+09,  -0.13394861E+10,  -0.56517212E+09,  -0.65621277E+08,   0.55985586E+08,   0.14854233E+10,   0.00000000E+00,   0.11388520E-09,
  1871.998,   1,  0.30144917E+09,   0.10265677E+09,  -0.13401461E+10,  -0.56520409E+09,  -0.65627840E+08,   0.55850783E+08,   0.14855588E+10,   0.00000000E+00,   0.15749720E-09,
  1872.999,   1,  0.30150802E+09,   0.10277769E+09,  -0.13408083E+10,  -0.56523606E+09,  -0.65631548E+08,   0.55726543E+08,   0.14856843E+10,   0.00000000E+00,   0.13179497E-09,
  1873.996,   1,  0.30156467E+09,   0.10277769E+09,  -0.13414807E+10,  -0.56526759E+09,  -0.65641217E+08,   0.55746981E+08,   0.14858018E+10,   0.00000000E+00,   0.13027929E-09,
  1874.994,   1,  0.30162008E+09,   0.10277769E+09,  -0.13421505E+10,  -0.56529870E+09,  -0.65653002E+08,   0.55897760E+08,   0.14859133E+10,   0.00000000E+00,   0.16019650E-09,
  1876.000,   1,  0.30167477E+09,   0.10288243E+09,  -0.13428148E+10,  -0.56532937E+09,  -0.65659798E+08,   0.56030172E+08,   0.14860252E+10,   0.00000000E+00,   0.14514044E-09,
  1876.993,   1,  0.30172823E+09,   0.10298718E+09,  -0.13434854E+10,  -0.56536047E+09,  -0.65663495E+08,   0.56064536E+08,   0.14861382E+10,   0.00000000E+00,   0.18617888E-09,
  1877.997,   1,  0.30178885E+09,   0.10303955E+09,  -0.13441523E+10,  -0.56539201E+09,  -0.65667242E+08,   0.56036888E+08,   0.14862631E+10,   0.00000000E+00,   0.17279249E-09,
  1878.995,   1,  0.30186998E+09,   0.10307985E+09,  -0.13448055E+10,  -0.56542354E+09,  -0.65668590E+08,   0.56012527E+08,   0.14864128E+10,   0.00000000E+00,   0.23118606E-09,
  1879.993,   1,  0.30196999E+09,   0.10307985E+09,  -0.13454756E+10,  -0.56545551E+09,  -0.65673430E+08,   0.56004792E+08,   0.14865750E+10,   0.00000000E+00,   0.22112126E-09,
  1880.997,   1,  0.30207375E+09,   0.10307985E+09,  -0.13461564E+10,  -0.56548705E+09,  -0.65677559E+08,   0.56026550E+08,   0.14869469E+10,   0.00000000E+00,   0.20721732E-09,
  1881.996,   1,  0.30216933E+09,   0.10307985E+09,  -0.13468354E+10,  -0.56551816E+09,  -0.65687455E+08,   0.56083868E+08,   0.14878457E+10,   0.00000000E+00,   0.18269049E-09,
  1882.997,   1,  0.30225414E+09,   0.10307985E+09,  -0.13475195E+10,  -0.56554969E+09,  -0.65696590E+08,   0.56157905E+08,   0.14890575E+10,   0.00000000E+00,   0.18172250E-09,
  1884.000,   1,  0.30233013E+09,   0.10307985E+09,  -0.13481902E+10,  -0.56558123E+09,  -0.65706663E+08,   0.56213024E+08,   0.14902591E+10,   0.00000000E+00,   0.17898860E-09,
  1884.997,   1,  0.30239939E+09,   0.10308792E+09,  -0.13488672E+10,  -0.56561233E+09,  -0.65717406E+08,   0.56232583E+08,   0.14914533E+10,   0.00000000E+00,   0.11867802E-09,
  1885.995,   1,  0.30246350E+09,   0.10308792E+09,  -0.13495521E+10,  -0.56564386E+09,  -0.65732909E+08,   0.56235446E+08,   0.14926408E+10,   0.00000000E+00,   0.83753832E-10,
  1886.999,   1,  0.30252382E+09,   0.10308792E+09,  -0.13502136E+10,  -0.56567583E+09,  -0.65741582E+08,   0.56241206E+08,   0.14938221E+10,   0.00000000E+00,   0.81233861E-10,
  1887.996,   1,  0.30258059E+09,   0.10308792E+09,  -0.13508767E+10,  -0.56570737E+09,  -0.65746752E+08,   0.56246966E+08,   0.14946786E+10,   0.00000000E+00,   0.54163767E-10,
  1888.998,   1,  0.30263454E+09,   0.10308792E+09,  -0.13515630E+10,  -0.56573890E+09,  -0.65756677E+08,   0.56284909E+08,   0.14949972E+10,   0.00000000E+00,  -0.45897758E-11,
  1889.997,   1,  0.30268618E+09,   0.10308792E+09,  -0.13522370E+10,  -0.56577044E+09,  -0.65765732E+08,   0.56368899E+08,   0.14950989E+10,   0.00000000E+00,  -0.24487681E-10,
  1890.998,   1,  0.30273463E+09,   0.10309195E+09,  -0.13529035E+10,  -0.56580198E+09,  -0.65771319E+08,   0.56466531E+08,   0.14951972E+10,   0.00000000E+00,  -0.30383381E-10,
  1891.987,   1,  0.30278112E+09,   0.10309195E+09,  -0.13535720E+10,  -0.56583309E+09,  -0.65781891E+08,   0.56529285E+08,   0.14953128E+10,   0.00000000E+00,  -0.41356788E-11,
  1892.992,   1,  0.30282736E+09,   0.10309195E+09,  -0.13542247E+10,  -0.56586461E+09,  -0.65787688E+08,   0.56535135E+08,   0.14954266E+10,   0.00000000E+00,   0.68659587E-11,
  1893.989,   1,  0.30287578E+09,   0.10309195E+09,  -0.13548928E+10,  -0.56589702E+09,  -0.65791700E+08,   0.56519295E+08,   0.14955204E+10,   0.00000000E+00,   0.64792007E-11,
  1894.996,   1,  0.30292594E+09,   0.10309195E+09,  -0.13555635E+10,  -0.56592856E+09,  -0.65799042E+08,   0.56503455E+08,   0.14959267E+10,   0.00000000E+00,   0.37416853E-10,
  1895.992,   1,  0.30298033E+09,   0.10309195E+09,  -0.13562200E+10,  -0.56596009E+09,  -0.65803994E+08,   0.56555850E+08,   0.14969187E+10,   0.00000000E+00,   0.41135982E-10,
  1896.990,   1,  0.30304585E+09,   0.10309195E+09,  -0.13568794E+10,  -0.56599163E+09,  -0.65808302E+08,   0.56719933E+08,   0.14980754E+10,   0.00000000E+00,   0.43785526E-10,
  1897.994,   1,  0.30316731E+09,   0.10328526E+09,  -0.13575309E+10,  -0.56602273E+09,  -0.65810953E+08,   0.56928291E+08,   0.14988762E+10,   0.00000000E+00,   0.14938526E-10,
  1898.994,   1,  0.30333663E+09,   0.10334969E+09,  -0.13582062E+10,  -0.56605427E+09,  -0.65824391E+08,   0.57079932E+08,   0.14992754E+10,   0.00000000E+00,   0.15014961E-11,
  1899.995,   1,  0.30349063E+09,   0.10334969E+09,  -0.13588759E+10,  -0.56608623E+09,  -0.65834806E+08,   0.57157100E+08,   0.14995090E+10,   0.00000000E+00,   0.17786461E-10,
  1900.992,   1,  0.30364065E+09,   0.10338602E+09,  -0.13595244E+10,  -0.56611820E+09,  -0.65839451E+08,   0.57217158E+08,   0.14997434E+10,   0.00000000E+00,   0.41743966E-10,
  1901.999,   1,  0.30377955E+09,   0.10338602E+09,  -0.13601922E+10,  -0.56615017E+09,  -0.65850323E+08,   0.57308450E+08,   0.14999717E+10,   0.00000000E+00,   0.20139015E-11,
  1903.000,   1,  0.30389227E+09,   0.10338602E+09,  -0.13608592E+10,  -0.56618171E+09,  -0.65859719E+08,   0.57406183E+08,   0.15003056E+10,   0.00000000E+00,   0.63265859E-11,
  1903.994,   1,  0.30399300E+09,   0.10338602E+09,  -0.13615230E+10,  -0.56621324E+09,  -0.65867548E+08,   0.57512729E+08,   0.15007633E+10,   0.00000000E+00,   0.94502482E-11,
  1904.995,   1,  0.30413464E+09,   0.10349886E+09,  -0.13621945E+10,  -0.56624521E+09,  -0.65873113E+08,   0.57646579E+08,   0.15013489E+10,   0.00000000E+00,  -0.83701034E-11,
  1905.997,   1,  0.30436262E+09,   0.10361169E+09,  -0.13628544E+10,  -0.56627718E+09,  -0.65876772E+08,   0.57780143E+08,   0.15020915E+10,   0.00000000E+00,   0.13221178E-10,
  1906.999,   1,  0.30459261E+09,   0.10361169E+09,  -0.13635183E+10,  -0.56630872E+09,  -0.65885066E+08,   0.57924993E+08,   0.15026550E+10,   0.00000000E+00,   0.32455357E-10,
  1907.996,   1,  0.30478443E+09,   0.10361169E+09,  -0.13641908E+10,  -0.56634068E+09,  -0.65891568E+08,   0.58086729E+08,   0.15030128E+10,   0.00000000E+00,   0.65990812E-11,
  1908.994,   1,  0.30495536E+09,   0.10361169E+09,  -0.13648481E+10,  -0.56637265E+09,  -0.65903203E+08,   0.58317140E+08,   0.15033482E+10,   0.00000000E+00,   0.91291401E-11,
  1909.995,   1,  0.30509368E+09,   0.10361169E+09,  -0.13655197E+10,  -0.56640461E+09,  -0.65923865E+08,   0.58575537E+08,   0.15036434E+10,   0.00000000E+00,   0.77483274E-11,
  1910.995,   1,  0.30521361E+09,   0.10361169E+09,  -0.13662068E+10,  -0.56643659E+09,  -0.65938845E+08,   0.58740183E+08,   0.15039099E+10,   0.00000000E+00,  -0.32818018E-10,
  1911.997,   1,  0.30531984E+09,   0.10361169E+09,  -0.13668744E+10,  -0.56646855E+09,  -0.65968476E+08,   0.58775413E+08,   0.15041496E+10,   0.00000000E+00,  -0.73963142E-10,
  1912.997,   1,  0.30542001E+09,   0.10361169E+09,  -0.13675377E+10,  -0.56650009E+09,  -0.65990245E+08,   0.58751634E+08,   0.15043742E+10,   0.00000000E+00,  -0.65027404E-10,
  1913.997,   1,  0.30556505E+09,   0.10365597E+09,  -0.13681891E+10,  -0.56653634E+09,  -0.65995968E+08,   0.58784253E+08,   0.15046480E+10,   0.00000000E+00,  -0.44820465E-10,
  1914.998,   1,  0.30637535E+09,   0.10407549E+09,  -0.13688202E+10,  -0.56668224E+09,  -0.66002505E+08,   0.58790440E+08,   0.15061044E+10,   0.00000000E+00,  -0.72473344E-10,
  1916.000,   1,  0.30812496E+09,   0.10493373E+09,  -0.13694657E+10,  -0.56700301E+09,  -0.66016695E+08,   0.58700628E+08,   0.15093807E+10,   0.00000000E+00,  -0.10918271E-09,
  1917.000,   1,  0.30976759E+09,   0.10527236E+09,  -0.13701238E+10,  -0.56739397E+09,  -0.66036690E+08,   0.58427853E+08,   0.15125043E+10,   0.00000000E+00,  -0.14310167E-09,
  1918.000,   1,  0.31078011E+09,   0.10527236E+09,  -0.13707701E+10,  -0.56778450E+09,  -0.66055903E+08,   0.58065364E+08,   0.15144209E+10,   0.00000000E+00,  -0.20655989E-09,
  1918.999,   1,  0.31145466E+09,   0.10527236E+09,  -0.13714394E+10,  -0.56822021E+09,  -0.66074196E+08,   0.57782548E+08,   0.15157754E+10,   0.00000000E+00,  -0.20262784E-09,
  1919.997,   1,  0.31194169E+09,   0.10527236E+09,  -0.13721105E+10,  -0.56874324E+09,  -0.66101915E+08,   0.57690440E+08,   0.15168320E+10,   0.00000000E+00,  -0.23607635E-09,
  1920.996,   1,  0.31237105E+09,   0.10532474E+09,  -0.13727533E+10,  -0.56945317E+09,  -0.66123495E+08,   0.57851705E+08,   0.15177604E+10,   0.00000000E+00,  -0.25868806E-09,
  1921.995,   1,  0.31277848E+09,   0.10539726E+09,  -0.13734020E+10,  -0.57039379E+09,  -0.66149213E+08,   0.58118683E+08,   0.15186128E+10,   0.00000000E+00,  -0.21698129E-09,
  1922.997,   1,  0.31312362E+09,   0.10539726E+09,  -0.13740523E+10,  -0.57129677E+09,  -0.66180944E+08,   0.58456247E+08,   0.15193392E+10,   0.00000000E+00,  -0.18789567E-09,
  1923.998,   1,  0.31346232E+09,   0.10542550E+09,  -0.13747078E+10,  -0.57197159E+09,  -0.66211165E+08,   0.58769820E+08,   0.15200353E+10,   0.00000000E+00,  -0.25090849E-09,
  1925.000,   1,  0.31385615E+09,   0.10558317E+09,  -0.13753765E+10,  -0.57266931E+09,  -0.66220264E+08,   0.59020846E+08,   0.15207853E+10,   0.00000000E+00,  -0.18449608E-09,
  1926.000,   1,  0.31421476E+09,   0.10558317E+09,  -0.13760410E+10,  -0.57353104E+09,  -0.66255675E+08,   0.59247256E+08,   0.15214764E+10,   0.00000000E+00,  -0.17230509E-09,
  1926.998,   1,  0.31448766E+09,   0.10558317E+09,  -0.13767161E+10,  -0.57437839E+09,  -0.66302705E+08,   0.59464104E+08,   0.15220418E+10,   0.00000000E+00,  -0.19228409E-09,
  1927.999,   1,  0.31472342E+09,   0.10560730E+09,  -0.13773895E+10,  -0.57513929E+09,  -0.66317991E+08,   0.59695756E+08,   0.15225323E+10,   0.00000000E+00,  -0.23222683E-09,
  1928.995,   1,  0.31493827E+09,   0.10562347E+09,  -0.13780576E+10,  -0.57582629E+09,  -0.66342396E+08,   0.59911125E+08,   0.15229741E+10,   0.00000000E+00,  -0.25122552E-09,
  1929.997,   1,  0.31513037E+09,   0.10564760E+09,  -0.13787418E+10,  -0.57644160E+09,  -0.66359151E+08,   0.60142648E+08,   0.15233714E+10,   0.00000000E+00,  -0.27609130E-09,
  1931.000,   1,  0.31531300E+09,   0.10564760E+09,  -0.13794288E+10,  -0.57695761E+09,  -0.66362028E+08,   0.60436208E+08,   0.15237701E+10,   0.00000000E+00,  -0.28496633E-09,
  1931.999,   1,  0.31559312E+09,   0.10611511E+09,  -0.13801084E+10,  -0.57743446E+09,  -0.66367216E+08,   0.60727718E+08,   0.15243504E+10,   0.00000000E+00,  -0.27922716E-09,
  1932.997,   1,  0.31594427E+09,   0.10621985E+09,  -0.13807774E+10,  -0.57798773E+09,  -0.66421150E+08,   0.60986517E+08,   0.15250579E+10,   0.00000000E+00,  -0.27287175E-09,
  1933.999,   1,  0.31622662E+09,   0.10621985E+09,  -0.13814414E+10,  -0.57857659E+09,  -0.66463355E+08,   0.61244527E+08,   0.15256612E+10,   0.00000000E+00,  -0.30723713E-09,
  1934.998,   1,  0.31644506E+09,   0.10621985E+09,  -0.13820905E+10,  -0.57913308E+09,  -0.66496007E+08,   0.61499608E+08,   0.15261494E+10,   0.00000000E+00,  -0.32632747E-09,
  1935.998,   1,  0.31662690E+09,   0.10621985E+09,  -0.13827338E+10,  -0.57964725E+09,  -0.66536376E+08,   0.61713543E+08,   0.15265584E+10,   0.00000000E+00,  -0.30245926E-09,
  1936.998,   1,  0.31678254E+09,   0.10621985E+09,  -0.13833843E+10,  -0.58007215E+09,  -0.66577462E+08,   0.61884534E+08,   0.15269126E+10,   0.00000000E+00,  -0.32366992E-09,
  1937.997,   1,  0.31692019E+09,   0.10621985E+09,  -0.13840506E+10,  -0.58030209E+09,  -0.66625763E+08,   0.62035605E+08,   0.15272306E+10,   0.00000000E+00,  -0.35561153E-09,
  1939.000,   1,  0.31705425E+09,   0.10622389E+09,  -0.13847223E+10,  -0.58036315E+09,  -0.66658386E+08,   0.62191954E+08,   0.15276651E+10,   0.00000000E+00,  -0.34721107E-09,
  1939.999,   1,  0.31720626E+09,   0.10633672E+09,  -0.13853863E+10,  -0.58038906E+09,  -0.66692365E+08,   0.62362723E+08,   0.15283213E+10,   0.00000000E+00,  -0.37627344E-09,
  1940.996,   1,  0.31735591E+09,   0.10633672E+09,  -0.13860418E+10,  -0.58041714E+09,  -0.66772568E+08,   0.62564123E+08,   0.15290346E+10,   0.00000000E+00,  -0.36518170E-09,
  1941.999,   1,  0.31749107E+09,   0.10633672E+09,  -0.13866865E+10,  -0.58044436E+09,  -0.66817217E+08,   0.62780730E+08,   0.15297188E+10,   0.00000000E+00,  -0.41361440E-09,
  1942.999,   1,  0.31767224E+09,   0.10657116E+09,  -0.13873216E+10,  -0.58047158E+09,  -0.66841497E+08,   0.62932518E+08,   0.15304745E+10,   0.00000000E+00,  -0.46545920E-09,
  1944.000,   1,  0.31788477E+09,   0.10663971E+09,  -0.13879641E+10,  -0.58049922E+09,  -0.66872630E+08,   0.63044352E+08,   0.15311707E+10,   0.00000000E+00,  -0.46316793E-09,
  1944.998,   1,  0.31806223E+09,   0.10663971E+09,  -0.13886233E+10,  -0.58052644E+09,  -0.66910010E+08,   0.63154001E+08,   0.15316341E+10,   0.00000000E+00,  -0.45001861E-09,
  1945.997,   1,  0.31821685E+09,   0.10663971E+09,  -0.13893006E+10,  -0.58056442E+09,  -0.66947622E+08,   0.63261082E+08,   0.15319986E+10,   0.00000000E+00,  -0.46726463E-09,
  1946.996,   1,  0.31858291E+09,   0.10706334E+09,  -0.13899658E+10,  -0.58073073E+09,  -0.66977754E+08,   0.63358663E+08,   0.15327310E+10,   0.00000000E+00,  -0.47270204E-09,
  1947.998,   1,  0.31918225E+09,   0.10739786E+09,  -0.13906073E+10,  -0.58114712E+09,  -0.66987532E+08,   0.63442144E+08,   0.15338917E+10,   0.00000000E+00,  -0.46078014E-09,
  1948.999,   1,  0.31967444E+09,   0.10739786E+09,  -0.13912639E+10,  -0.58177585E+09,  -0.67018684E+08,   0.63551963E+08,   0.15349406E+10,   0.00000000E+00,  -0.45696100E-09,
  1949.997,   1,  0.31998537E+09,   0.10739786E+09,  -0.13919219E+10,  -0.58247099E+09,  -0.67053141E+08,   0.63714104E+08,   0.15357007E+10,   0.00000000E+00,  -0.45918420E-09,
  1950.998,   1,  0.32021712E+09,   0.10741404E+09,  -0.13925920E+10,  -0.58312510E+09,  -0.67109901E+08,   0.63933371E+08,   0.15362864E+10,   0.00000000E+00,  -0.52496441E-09,
  1951.999,   1,  0.32040604E+09,   0.10741404E+09,  -0.13932804E+10,  -0.58371444E+09,  -0.67150526E+08,   0.64161641E+08,   0.15367708E+10,   0.00000000E+00,  -0.47126256E-09,
  1952.999,   1,  0.32056510E+09,   0.10741807E+09,  -0.13939648E+10,  -0.58422821E+09,  -0.67195485E+08,   0.64356685E+08,   0.15371881E+10,   0.00000000E+00,  -0.42641056E-09,
  1953.999,   1,  0.32070324E+09,   0.10741807E+09,  -0.13946705E+10,  -0.58463110E+09,  -0.67245907E+08,   0.64535655E+08,   0.15375588E+10,   0.00000000E+00,  -0.46005617E-09,
  1954.998,   1,  0.32082755E+09,   0.10741807E+09,  -0.13953610E+10,  -0.58490089E+09,  -0.67276396E+08,   0.64752259E+08,   0.15378990E+10,   0.00000000E+00,  -0.48124569E-09,
  1955.998,   1,  0.32094560E+09,   0.10741807E+09,  -0.13960175E+10,  -0.58510223E+09,  -0.67292728E+08,   0.65036677E+08,   0.15382409E+10,   0.00000000E+00,  -0.42206769E-09,
  1957.000,   1,  0.32106535E+09,   0.10759904E+09,  -0.13966962E+10,  -0.58530395E+09,  -0.67298565E+08,   0.65356934E+08,   0.15386363E+10,   0.00000000E+00,  -0.40000621E-09,
  1957.999,   1,  0.32117865E+09,   0.10759904E+09,  -0.13974309E+10,  -0.58546909E+09,  -0.67355077E+08,   0.65665411E+08,   0.15390420E+10,   0.00000000E+00,  -0.37461651E-09,
  1958.999,   1,  0.32127836E+09,   0.10759904E+09,  -0.13981606E+10,  -0.58555731E+09,  -0.67406688E+08,   0.65915253E+08,   0.15393932E+10,   0.00000000E+00,  -0.37062065E-09,
  1959.999,   1,  0.32137061E+09,   0.10759904E+09,  -0.13988699E+10,  -0.58569617E+09,  -0.67456542E+08,   0.66097330E+08,   0.15397014E+10,   0.00000000E+00,  -0.37392450E-09,
  1960.998,   1,  0.32145564E+09,   0.10759904E+09,  -0.13996027E+10,  -0.58598929E+09,  -0.67500749E+08,   0.66211948E+08,   0.15399790E+10,   0.00000000E+00,  -0.32019182E-09,
  1962.000,   1,  0.32153515E+09,   0.10760307E+09,  -0.14003442E+10,  -0.58636639E+09,  -0.67518321E+08,   0.66257940E+08,   0.15402457E+10,   0.00000000E+00,  -0.30837192E-09,
  1962.998,   1,  0.32167337E+09,   0.10780872E+09,  -0.14010491E+10,  -0.58675649E+09,  -0.67532327E+08,   0.66241761E+08,   0.15406462E+10,   0.00000000E+00,  -0.33324799E-09,
  1963.997,   1,  0.32189742E+09,   0.10820356E+09,  -0.14017371E+10,  -0.58714745E+09,  -0.67582087E+08,   0.66173243E+08,   0.15412409E+10,   0.00000000E+00,  -0.30487572E-09,
  1964.997,   1,  0.32210793E+09,   0.10820356E+09,  -0.14024581E+10,  -0.58748412E+09,  -0.67659219E+08,   0.66101221E+08,   0.15419740E+10,   0.00000000E+00,  -0.24682403E-09,
  1965.999,   1,  0.32226089E+09,   0.10820760E+09,  -0.14031764E+10,  -0.58769083E+09,  -0.67735252E+08,   0.66122725E+08,   0.15429531E+10,   0.00000000E+00,  -0.21398135E-09,
  1966.998,   1,  0.32238167E+09,   0.10820760E+09,  -0.14039016E+10,  -0.58791350E+09,  -0.67812040E+08,   0.66241637E+08,   0.15440020E+10,   0.00000000E+00,  -0.23498471E-09,
  1968.000,   1,  0.32248261E+09,   0.10820760E+09,  -0.14046373E+10,  -0.58826633E+09,  -0.67863202E+08,   0.66375117E+08,   0.15448504E+10,   0.00000000E+00,  -0.20050161E-09,
  1968.998,   1,  0.32257717E+09,   0.10834469E+09,  -0.14053396E+10,  -0.58865729E+09,  -0.67899448E+08,   0.66538195E+08,   0.15455957E+10,   0.00000000E+00,  -0.13957530E-09,
  1970.000,   1,  0.32267282E+09,   0.10836485E+09,  -0.14060175E+10,  -0.58904782E+09,  -0.67932264E+08,   0.66746367E+08,   0.15463723E+10,   0.00000000E+00,  -0.18633155E-09,
  1970.998,   1,  0.32277032E+09,   0.10838898E+09,  -0.14066785E+10,  -0.58943835E+09,  -0.67974198E+08,   0.66922482E+08,   0.15471747E+10,   0.00000000E+00,  -0.19292426E-09,
  1971.999,   1,  0.32286745E+09,   0.10854253E+09,  -0.14073621E+10,  -0.58976944E+09,  -0.68012028E+08,   0.66959463E+08,   0.15478298E+10,   0.00000000E+00,  -0.22293605E-09,
